Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://roomit.acomodeo.com/en/"")",Chrome 77.0.3865.90,,,2020-01-12 13:15:34,2020-01-12 13:15:40,5.963s,PASSED
delay(10),Chrome 77.0.3865.90,,,2020-01-12 13:15:40,2020-01-12 13:15:50,10.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/button_Log in""))",Chrome 77.0.3865.90,,,2020-01-12 13:15:50,2020-01-12 13:15:50,0.275s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:15:50,2020-01-12 13:15:53,3.002s,PASSED
"setText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/input_Register_email""), username)",Chrome 77.0.3865.90,,,2020-01-12 13:15:53,2020-01-12 13:15:54,0.828s,PASSED
"setEncryptedText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/input_Register_password""), password)",Chrome 77.0.3865.90,,,2020-01-12 13:15:54,2020-01-12 13:15:55,1.290s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:15:55,2020-01-12 13:15:58,3.003s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/span_Log in""))",Chrome 77.0.3865.90,,,2020-01-12 13:15:58,2020-01-12 13:15:59,0.153s,PASSED
delay(8),Chrome 77.0.3865.90,,,2020-01-12 13:15:59,2020-01-12 13:16:07,8.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/button_Profile""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:07,2020-01-12 13:16:07,0.220s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:16:07,2020-01-12 13:16:10,3.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/h4_Hello Katalon Acomodeo""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:10,2020-01-12 13:16:10,0.200s,PASSED
"hello = getText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/h4_Hello Katalon Acomodeo""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:10,2020-01-12 13:16:10,0.116s,PASSED
"verifyEqual(""Hello, Katalon Acomodeo"", hello)",Chrome 77.0.3865.90,,,2020-01-12 13:16:10,2020-01-12 13:16:10,0.005s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,,2020-01-12 13:16:10,2020-01-12 13:16:10,0.083s,PASSED
,,,,,,,
Test Cases/tmdfriction,Chrome 77.0.3865.90,,,2020-01-12 13:16:10,2020-01-12 13:16:43,33.062s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2020-01-12 13:16:10,2020-01-12 13:16:11,0.695s,PASSED
"navigateToUrl(""https://tmdfriction.acomodeo.com/en/"")",Chrome 77.0.3865.90,,,2020-01-12 13:16:11,2020-01-12 13:16:14,2.613s,PASSED
delay(10),Chrome 77.0.3865.90,,,2020-01-12 13:16:14,2020-01-12 13:16:24,10.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/button_Log in""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:24,2020-01-12 13:16:24,0.204s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:16:24,2020-01-12 13:16:27,3.006s,PASSED
"setText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/input_Register_email""), username)",Chrome 77.0.3865.90,,,2020-01-12 13:16:27,2020-01-12 13:16:28,0.859s,PASSED
"setEncryptedText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/input_Register_password""), password)",Chrome 77.0.3865.90,,,2020-01-12 13:16:28,2020-01-12 13:16:29,0.678s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:16:29,2020-01-12 13:16:32,3.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/span_Log in""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:32,2020-01-12 13:16:32,0.142s,PASSED
delay(8),Chrome 77.0.3865.90,,,2020-01-12 13:16:32,2020-01-12 13:16:40,8.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/button_Profile""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:40,2020-01-12 13:16:40,0.212s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:16:40,2020-01-12 13:16:43,3.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/h4_Hello Katalon Acomodeo""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:43,2020-01-12 13:16:43,0.188s,PASSED
"hello = getText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/h4_Hello Katalon Acomodeo""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:43,2020-01-12 13:16:43,0.118s,PASSED
"verifyEqual(""Hello, Katalon Acomodeo"", hello)",Chrome 77.0.3865.90,,,2020-01-12 13:16:43,2020-01-12 13:16:43,0.004s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,,2020-01-12 13:16:43,2020-01-12 13:16:43,0.080s,PASSED
,,,,,,,
Test Cases/zeb,Chrome 77.0.3865.90,,,2020-01-12 13:16:43,2020-01-12 13:17:17,33.240s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2020-01-12 13:16:43,2020-01-12 13:16:44,0.429s,PASSED
"navigateToUrl(""https://zeb.acomodeo.com/en/"")",Chrome 77.0.3865.90,,,2020-01-12 13:16:44,2020-01-12 13:16:46,1.768s,PASSED
delay(10),Chrome 77.0.3865.90,,,2020-01-12 13:16:46,2020-01-12 13:16:56,10.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/button_Log in""))",Chrome 77.0.3865.90,,,2020-01-12 13:16:56,2020-01-12 13:16:56,0.333s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:16:56,2020-01-12 13:16:59,3.006s,PASSED
"setText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/input_Register_email""), username)",Chrome 77.0.3865.90,,,2020-01-12 13:16:59,2020-01-12 13:17:00,1.054s,PASSED
"setEncryptedText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/input_Register_password""), password)",Chrome 77.0.3865.90,,,2020-01-12 13:17:00,2020-01-12 13:17:02,1.711s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:17:02,2020-01-12 13:17:05,3.003s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/span_Log in""))",Chrome 77.0.3865.90,,,2020-01-12 13:17:05,2020-01-12 13:17:05,0.212s,PASSED
delay(8),Chrome 77.0.3865.90,,,2020-01-12 13:17:05,2020-01-12 13:17:13,8.002s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/button_Profile""))",Chrome 77.0.3865.90,,,2020-01-12 13:17:13,2020-01-12 13:17:13,0.157s,PASSED
delay(3),Chrome 77.0.3865.90,,,2020-01-12 13:17:13,2020-01-12 13:17:16,3.005s,PASSED
"click(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/h4_Hello Katalon Acomodeo""))",Chrome 77.0.3865.90,,,2020-01-12 13:17:16,2020-01-12 13:17:16,0.218s,PASSED
"hello = getText(findTestObject(""Object Repository/katalonIBE/Page_Home  Audi Long Stay/h4_Hello Katalon Acomodeo""))",Chrome 77.0.3865.90,,,2020-01-12 13:17:16,2020-01-12 13:17:16,0.101s,PASSED
"verifyEqual(""Hello, Katalon Acomodeo"", hello)",Chrome 77.0.3865.90,,,2020-01-12 13:17:16,2020-01-12 13:17:16,0.001s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,,2020-01-12 13:17:16,2020-01-12 13:17:17,0.080s,PASSED
